"POSTCODE","ADDRESS","CITY","STATE"
"62596","Ibu Pejabat Jabatan Kastam DiRaja Malaysia","Putrajaya","PJY"
"62602","Bahagian Biasiswa Kementerian Pelajaran","Putrajaya","PJY"
"62602","Kementerian Luar Negeri","Putrajaya","PJY"
"62604","Bahagian Kewangan Kementerian Pelajaran","Putrajaya","PJY"
"62604","Bahagian Pendidikan Guru","Putrajaya","PJY"
"62604","Bahagian Sumber Manusia Kementerian Pelajaran","Putrajaya","PJY"
"62604","Jabatan Pendidikan Teknikal","Putrajaya","PJY"
"62604","Jabatan Pendidikan Tinggi","Putrajaya","PJY"
"62604","Jabatan Politeknik dan Kolej Komuniti","Putrajaya","PJY"
"62604","Jemaah Nazir","Putrajaya","PJY"
"62604","Kementerian Pelajaran","Putrajaya","PJY"
"62604","Kementerian Pengajian Tinggi","Putrajaya","PJY"
"62604","Lembaga Peperiksaan Malaysia","Putrajaya","PJY"
"62604","Pusat Perkembangan Kurikulum","Putrajaya","PJY"
"62605","Jabatan Kemajuan Masayarakat ","Putrajaya","PJY"
"62606","Kementerian Kemajuan Luar Bandar dan Wilayah","Putrajaya","PJY"
"62606","Kementerian Pengangkutan","Putrajaya","PJY"
"62616","Jabatan Penerbangan Awam","Putrajaya","PJY"
"62618","Ketua Pengarah Jabatan Pengangkutan Jalan","Putrajaya","PJY"
"62620","Kementerian Perdagangan Dalam Negeri dan Hal Ehwal Pengguna","Putrajaya","PJY"
"62623","Kementerian Pertanian dan Industri Asas Tani","Putrajaya","PJY"
"62624","Jabatan Perikanan","Putrajaya","PJY"
"62628","Jabatan Haiwan","Putrajaya","PJY"
"62630","Jabatan Pertanian","Putrajaya","PJY"
"62632","Ketua Pengarah Jabatan Bomba Malaysia ","Putrajaya","PJY"
"62648","Kementerian Pembangunan Usahawan dan Koperasi ","Putrajaya","PJY"
"62652","Kementerian Perusahaan Perladangan dan Komoditi","Putrajaya","PJY"
"62652","Yayasan Tekun Nasional","Putrajaya","PJY"
"62654","Jabatan Standard Malaysia","Putrajaya","PJY"
"62662","Jabatan Bekalan Air","Putrajaya","PJY"
"62662","Kementerian Sains Teknologi dan Inovasi","Putrajaya","PJY"
"62668","Kementerian Tenaga, Air dan Komunikasi","Putrajaya","PJY"
"62668","Pusat Mel Kerajaan Putrajaya","Putrajaya","PJY"
"62670","Bahagian Kemajuan Wilayah Persekutuan","Putrajaya","PJY"
"62674","Perbadanan Putrajaya","Putrajaya","PJY"
"62675","Jabatan Agama Islam Wilayah Putrajaya","Putrajaya","PJY"
"62676","Jabatan Kehakiman Syariah Malaysia","Putrajaya","PJY"
"62677","Suruhanjaya Kehakiman ","Putrajaya","PJY"
"62686","Suruhanjaya Pilihan Raya Malaysia","Putrajaya","PJY"
"62692","Bahagian Hal Ehwal Undang-undang","Putrajaya","PJY"
"62692","Biro Bantuan Guaman Malaysia","Putrajaya","PJY"
"62988","Cyberjaya","Putrajaya","PJY"
